20080327070000,98.98,98.98,98.95,98.95
20080327070100,98.95,98.95,98.93,98.93
20080327070200,98.93,98.94,98.86,98.87
20080327070300,98.87,98.89,98.80,98.80
20080327070400,98.81,98.82,98.77,98.78
20080327070500,98.78,98.83,98.78,98.82
20080327070600,98.82,98.85,98.81,98.85
20080327070700,98.85,98.86,98.83,98.85
20080327070800,98.85,98.86,98.83,98.85
20080327070900,98.85,98.85,98.83,98.84
20080327071000,98.84,98.84,98.81,98.81
20080327071100,98.81,98.83,98.81,98.81
20080327071200,98.81,98.83,98.80,98.83
20080327071300,98.83,98.84,98.82,98.82
20080327071400,98.82,98.83,98.82,98.82
20080327071500,98.82,98.83,98.82,98.83
20080327071600,98.83,98.84,98.82,98.83
20080327071700,98.83,98.86,98.82,98.86
20080327071800,98.86,98.87,98.85,98.86
20080327071900,98.86,98.86,98.86,98.86
20080327072000,98.86,98.86,98.84,98.86
20080327072100,98.86,98.86,98.86,98.86
20080327072200,98.86,98.87,98.86,98.87
20080327072300,98.87,98.88,98.87,98.87
20080327072400,98.87,98.87,98.87,98.87
20080327072500,98.87,98.90,98.86,98.88
20080327072600,98.88,98.89,98.88,98.88
20080327072700,98.88,98.88,98.88,98.88
20080327072800,98.88,98.89,98.88,98.88
20080327072900,98.88,98.88,98.88,98.88
20080327073000,98.88,98.89,98.87,98.88
20080327073100,98.88,98.88,98.86,98.86
20080327073200,98.86,98.86,98.83,98.83
20080327073300,98.83,98.83,98.81,98.83
20080327073400,98.83,98.84,98.83,98.84
20080327073500,98.84,98.86,98.84,98.86
20080327073600,98.86,98.86,98.86,98.86
20080327073700,98.86,98.86,98.86,98.86
20080327073800,98.86,98.86,98.86,98.86
20080327073900,98.86,98.90,98.86,98.89
20080327074000,98.89,98.89,98.89,98.89
20080327074100,98.89,98.89,98.88,98.88
20080327074200,98.88,98.88,98.88,98.88
20080327074300,98.88,98.88,98.88,98.88
20080327074400,98.88,98.88,98.87,98.87
20080327074500,98.87,98.89,98.87,98.89
20080327074600,98.89,98.89,98.89,98.89
20080327074700,98.89,98.90,98.89,98.90
20080327074800,98.90,98.94,98.89,98.91
20080327074900,98.90,98.92,98.90,98.92
20080327075000,98.92,98.95,98.92,98.94
20080327075100,98.94,98.96,98.94,98.96
20080327075200,98.96,98.98,98.96,98.98
20080327075300,98.98,98.99,98.98,98.99
20080327075400,98.99,99.02,98.99,99.01
20080327075500,99.01,99.02,98.98,99.01
20080327075600,99.01,99.02,98.99,99.00
20080327075700,99.00,99.00,98.97,98.97
20080327075800,98.97,98.97,98.95,98.96
20080327075900,98.96,98.96,98.95,98.96
20080327080000,98.96,98.99,98.96,98.98
20080327080100,98.98,99.01,98.98,98.99
20080327080200,98.99,99.00,98.99,99.00
20080327080300,99.00,99.01,98.99,99.00
20080327080400,99.00,99.01,98.99,99.01
20080327080500,99.01,99.02,99.01,99.02
20080327080600,99.02,99.02,98.99,99.00
20080327080700,99.02,99.02,99.02,99.02
20080327080800,99.02,99.02,99.02,99.02
20080327080900,99.02,99.02,99.01,99.01
20080327081000,99.01,99.01,99.00,99.00
20080327081100,99.00,99.01,99.00,99.01
20080327081200,99.01,99.01,99.01,99.01
20080327081300,99.01,99.01,99.01,99.01
20080327081400,99.01,99.04,99.01,99.04
20080327081500,99.03,99.03,99.02,99.03
20080327081600,99.03,99.04,99.02,99.03
20080327081700,99.03,99.04,99.02,99.03
20080327081800,99.03,99.03,99.00,99.00
20080327081900,99.00,99.00,98.98,98.99
20080327082000,98.99,98.99,98.96,98.96
20080327082100,98.97,98.97,98.95,98.96
20080327082200,98.96,98.96,98.96,98.96
20080327082300,98.96,98.96,98.94,98.94
20080327082400,98.94,98.94,98.90,98.91
20080327082500,98.91,98.92,98.90,98.91
20080327082600,98.91,98.91,98.89,98.90
20080327082700,98.90,98.93,98.90,98.93
20080327082800,98.93,98.94,98.91,98.92
20080327082900,98.92,98.93,98.92,98.92
20080327083000,98.92,98.94,98.92,98.92
20080327083100,98.92,98.93,98.92,98.92
20080327083200,98.92,98.94,98.92,98.93
20080327083300,98.94,98.94,98.92,98.94
20080327083400,98.94,98.96,98.93,98.94
20080327083500,98.94,98.99,98.94,98.99
20080327083600,98.99,99.02,98.99,99.02
20080327083700,99.02,99.07,99.02,99.06
20080327083800,99.06,99.08,99.06,99.06
20080327083900,99.06,99.07,99.05,99.05
20080327084000,99.05,99.06,99.04,99.04
20080327084100,99.04,99.06,99.04,99.05
20080327084200,99.05,99.07,99.04,99.07
20080327084300,99.06,99.08,99.06,99.06
20080327084400,99.06,99.13,99.06,99.12
20080327084500,99.12,99.16,99.12,99.13
20080327084600,99.13,99.15,99.12,99.14
20080327084700,99.13,99.14,99.12,99.13
20080327084800,99.13,99.14,99.12,99.13
20080327084900,99.13,99.14,99.13,99.14
20080327085000,99.14,99.15,99.13,99.14
20080327085100,99.14,99.19,99.13,99.17
20080327085200,99.17,99.18,99.15,99.17
20080327085300,99.17,99.20,99.17,99.17
20080327085400,99.17,99.17,99.14,99.14
20080327085500,99.14,99.14,99.10,99.13
20080327085600,99.13,99.15,99.12,99.13
20080327085700,99.13,99.13,99.12,99.13
20080327085800,99.13,99.15,99.12,99.14
20080327085900,99.14,99.15,99.13,99.14
